NodeId	NodeURL	NodeName	Year	pages
2	http://acdd.org/	Developmental Disabilities, Council for	2001.0	87.0
3	http://www.wedoweetigers.com	Wedowee Middle School	2008.0	9.0
4	http://www.cedarhillelementary.org	Cedar Hill Elementary School	2004.0	92.0
5	http://www.piedmonthigh.org/	Piedmont High School	2013.0	84.0
7	http://www.jefcoed.com/	Hueytown Elementary School	1998.0	780.0
8	http://www.informationbirmingham.com/	Information Birmingham City	2001.0	192.0
9	http://www.auburnschools.org/wrightsmill/new_web/wmr/index.htm	Wrights Mill Road Elementary School	2006.0	9.0
10	http://www.bhamcityschools.org/brown	Charles A Brown Elementary School	2014.0	7781.0
13	http://lle.chambersk12.org	Lafayette Lanier Elementary School	0.0	12.0
14	http://www.cityofpg.com	Pleasant grove City	1998.0	8.0
15	http://www.dalevilleal.com/home/	Daleville Public Library	2013.0	394.0
16	http://www.fairhopehs.com	Fairhope High School	2007.0	4548.0
17	http://www.gwtrenholm.org	G W Trenholm Primary School	2011.0	10.0
19	http://www.albit.alabama.gov	Interpreters and Transliterators, Licensure Board for	2009.0	2.0
20	http://ot.alabama.gov	Occupational Therapy, State Board of	2004.0	5.0
22	http://www.bhamcityschools.org/centralpark	Central Park Elementary School	2013.0	7785.0
23	http://www.asfa.k12.al.us/	School of Fine Arts	0.0	998.0
24	http://amelialovejohnson.mch.schoolinsites.com	Amelia L. Johnson High School	2007.0	9.0
25	http://www.ecs.k12.al.us/	Moorer Middle School	2000.0	145.0
28	http://webmini.apls.state.al.us/apls_web/glencoe/	Glencoe Public Library	2014.0	19.0
31	http://www.boeala.alabama.gov	Assisted Living Administrators, Board of Examiners	2007.0	12.0
32	http://www.waltermkennedy.com	Walter M Kennedy School	2004.0	19.0
33	http://www.raglandschoolhome.com	Ragland High School	2011.0	5.0
35	http://www.guntersville-elementary.com	Guntersville Elementary School	2001.0	74.0
36	http://eagle382.tripod.com/index.html	Beatrice City	2012.0	7.0
37	http://judicial.alabama.gov/	Court of Civil Appeals	2007.0	16.0
38	http://www.foleymiddle.com	Foley Middle School	2006.0	4480.0
39	http://www.bhamcityschools.org/epic	Epic School	2014.0	7797.0
40	http://www.forestry.alabama.gov	Forestry Commission	2007.0	145.0
43	http://www.morris.mps-al.org/	Morris Elementary School	2010.0	23.0
44	http://sakselementary.weebly.com/	Saks Elementary School	2013.0	13.0
46	http://www.trussville.org	City of Trussville City	1999.0	19.0
47	http://www.hoover.k12.al.us/sms/index.htm	Ira F Simmons Middle School	2000.0	14.0
48	http://www.mtnbrook.k12.al.us	Jefferson School District	1996.0	2.0
49	http://www.calhouncounty.org	Calhoun County	2001.0	7.0
50	http://www.cityofirondale.org/	The City of Irondale City	2000.0	206.0
51	http://www.wilson.mps-al.org/	Wilson Elementary School	2010.0	29.0
52	http://www.asbpa.alabama.gov	Accountancy, Board of Public	2005.0	31.0
53	http://tmse.tuscaloosacityschools.com	Tuscaloosa Magnet School - Elementary	0.0	11.0
54	http://www.oxfordcityschools.com/	De Armanville Elementary School	2008.0	649.0
55	http://www.zoraellis.blogspot.com	Zora Ellis Junior High School	2013.0	759.0
56	http://www.shelbyed.k12.al.us/schools/mms/index.htm	Montevallo Middle School	2000.0	13.0
58	http://www.mcpss.com/	TL Faulkner  School	1996.0	1618.0
59	http://www.shelbyed.k12.al.us/schools/mes/index.htm	Montevallo Elementary School	2001.0	10.0
60	http://www.demopolisal.gov	Welcome to Demopolis City	2008.0	34.0
61	http://webmini.apls.state.al.us/apls_web/brentcentreville/	Brent-Centreville Public Library	0.0	18.0
62	http://www.suscc.cc.al.us/	Southern Union State Community College	1998.0	359.0
63	http://www.winfield.k12.al.us	Winfield Elementary School	0.0	1065.0
64	http://www.bhamcityschools.org/westend	WeSt. End Academy	2014.0	7846.0
65	http://www.dekalbk12.org/plainview/	Plainview School	2001.0	23.0
66	http://www.preserveala.org	Historical Commission	1998.0	20.0
67	http://www.danvilleneelelemschool.al.mcs.schoolinsites.com	Danville-Neel Elementary School	2012.0	9.0
68	http://webmini.apls.state.al.us/apls_web/falkville/	Falkville Public Library	2013.0	15.0
70	http://www.ircusa.com/randolph/county.htm	Randolph County	2001.0	1.0
71	http://www.enterpriseschools.net	Enterprise Junior High School	2000.0	1117.0
72	http://minorhigh.jefcoed.com	Minor High School	2013.0	11.0
73	http://webmini.apls.state.al.us/apls_web/blountsville/	Blountsville Public Library	2013.0	16.0
74	http://loachapoka.lch.schoolinsites.com	Loachapoka High School	2008.0	10.0
75	http://www.huntsvillecityschools.org	Martin Luther King Jr Elementary School	2012.0	1345.0
76	http://www.abela.alabama.gov	Landscape Architects, Alabama Board of Examiners of	2009.0	12.0
77	http://www.winstonk12.org	Double Springs Elementary School	2001.0	546.0
79	http://www.ahsbulldogs.org	Ashville High School	2008.0	2.0
81	http://www.baldwincountyal.gov/PageView.asp?PageType=R&edit_id=1	Baldwin County	0.0	1049.0
82	http://www.haley-k12.us	Haleyville Center Of Technology	2009.0	172.0
84	http://verner.tuscaloosacityschools.com	Verner Elementary School	0.0	7.0
85	http://www.talladegahighschool.net	Talladega High School	2010.0	2.0
87	http://www.midfield.k12.al.us	Midfield Area Vocational Department	2003.0	190.0
88	http://labor.alabama.gov/	Labor, Alabama Department of	2009.0	170.0
90	http://www.jlnewtonschool.com	J Larry Newton School	2006.0	4500.0
91	http://podiatryboard.alabama.gov/	Podiatry, Alabama State Board of	2007.0	17.0
92	http://www.unionspringsalabama.com/	Union Springs City	2000.0	14.0
93	http://hes.chambersk12.org	Huguley Elementary School	2013.0	14.0
94	http://www.decaturalabamausa.com	Decatur City	2006.0	40.0
95	http://www.athensal.us	Welcome to Athens City	2008.0	373.0
96	http://www.bhamcityschools.org/huffmanms	Huffman Middle School	2014.0	7740.0
97	http://www.headlandalabama.org	Blanche R. Solomon Memorial Library	2002.0	2240.0
100	http://alb.tuscaloosacityschools.com	Alberta Elementary School	0.0	13.0
101	http://www.psc.alabama.gov	Public Service Commission	2006.0	50.0
103	http://www.vestavia.k12.al.us/westelementary/?CFID=5907720&CFTOKEN=81217957	WeSt. Elementary	0.0	51.0
105	http://www.walkercountyschools.com	Walker School District	2001.0	796.0
106	http://www.shelbyed.k12.al.us/schools/vis/index.htm	Valley Intermediate School	2001.0	0.0
107	http://www.daphneelementary.com/	Daphne Elementary School	2007.0	4490.0
108	http://paintrockvalley.jch.schoolinsites.com	Paint Rock Valley High School	2005.0	11.0
110	http://just4.mcpss.com	JuSt. 4 Development Laboratory	2005.0	80.0
111	http://www.pesbobcats.com	Prattville Elementary School	2010.0	12.0
112	http://marengocounty.mch.schoolinsites.com	Marengo High School	2007.0	9.0
113	http://fleeta.ccm.schoolinsites.com/	Fleeta School	2009.0	24.0
114	http://www.talladega-cs.net/ges/default.aspx	Graham Elementary School	2008.0	230.0
116	http://www.silverhillelementary.com	Silverhill School	2006.0	4470.0
117	http://lindencity.org/lhs/	Linden High School	2007.0	2.0
118	http://ctc.chambersk12.org	Chambers County Career Technology Center	0.0	14.0
119	http://www.geneva.gch.schoolinsites.com/	Geneva High School	2006.0	41.0
121	http://www.auburnschools.org/pes/	Pick Elementary School	2013.0	8.0
122	http://www.ifsonline.org/	Individual and Family Supports	2001.0	5.0
124	http://southlamarschool.weebly.com/	South Lamar School	2013.0	24.0
125	http://www.marshallco.org/	Marshall County	1998.0	19.0
126	http://satsumacity.schoolinsites.com/	Mobile School District	2013.0	158.0
127	http://www.alboenha.alabama.gov	Nursing Home Administrators, Alabama Board of Examiners of	2007.0	30.0
128	http://www.oneontacityschools.com	Oneonta Elementary School	2008.0	755.0
130	http://www.wcbek12.org	Washington County High School	2008.0	518.0
131	http://www.rainsvillealabama.com	Rainsville City	2004.0	75.0
132	http://outdooralabama.com	Conservation and Natural Resources, Department of	2001.0	2054.0
133	http://bumpusmiddle.al.hcm.schoolinsites.com/	Robert F Bumpus Middle School	2012.0	36.0
134	http://finance.alabama.gov/pages/debt_mgmt.aspx	Finance, Department of : Debt Management	2008.0	63.0
135	http://pcboe.net/les/	Lakewood Elementary School	2003.0	0.0
