business,twitterLabel,youtubeLabel,facebookLabel,instagramLabel
http://www.wikidata.org/entity/Q1885491,factset,,FactSet,
http://www.wikidata.org/entity/Q1886126,SAFRAN,UC_hl7Tmr0g2kMeSjVBWZreA,GroupeSafran,safran_group
http://www.wikidata.org/entity/Q1886126,SafranUSA,UC_hl7Tmr0g2kMeSjVBWZreA,GroupeSafran,safran_group
http://www.wikidata.org/entity/Q1886438,MakpetrolUltra,,makpetrol.ultra,
http://www.wikidata.org/entity/Q1890217,,,,
http://www.wikidata.org/entity/Q1890462,Bell_MTS,,BellMTS,bell_mts
http://www.wikidata.org/entity/Q1890548,,,,
http://www.wikidata.org/entity/Q1890715,,,,
http://www.wikidata.org/entity/Q1895661,,,,
http://www.wikidata.org/entity/Q1902726,,,,
http://www.wikidata.org/entity/Q1902785,,,,
http://www.wikidata.org/entity/Q1915049,McCormickCorp,UCnB2eTGbUxEuRHtkAx0j71A,McCormickSpice,mccormickspice
http://www.wikidata.org/entity/Q1915049,mccormickspices,UCnB2eTGbUxEuRHtkAx0j71A,McCormickSpice,mccormickspice
http://www.wikidata.org/entity/Q1915079,,,,
http://www.wikidata.org/entity/Q1915579,,,,
http://www.wikidata.org/entity/Q1916295,,,mediclin.karriere,
http://www.wikidata.org/entity/Q1916402,,,,
http://www.wikidata.org/entity/Q1916497,,,,
http://www.wikidata.org/entity/Q1921489,,,,
http://www.wikidata.org/entity/Q1921579,MeredithCorp,,meredithcorporation,
http://www.wikidata.org/entity/Q1921855,,,,
http://www.wikidata.org/entity/Q1922290,,,,
http://www.wikidata.org/entity/Q1923795,yukes_official,UCKDvuxk3ceWHr0TmeJuD35g,,
http://www.wikidata.org/entity/Q1925384,,,,
http://www.wikidata.org/entity/Q1926646,,,,
http://www.wikidata.org/entity/Q1928814,,,,
http://www.wikidata.org/entity/Q1929466,ww_us,UC7AWNWptGGpybSgZbV34yBw,WW,ww
http://www.wikidata.org/entity/Q1930860,otcmarkets,UCg4aDJl8JSdTrly_xTHGJhA,OTCMarkets,
http://www.wikidata.org/entity/Q1931458,microfocus,,,
http://www.wikidata.org/entity/Q1931557,,,,
http://www.wikidata.org/entity/Q1936579,,,,
http://www.wikidata.org/entity/Q1937503,terexcorp,,TerexCorporation,
http://www.wikidata.org/entity/Q1938876,stanleygibbons,,,
http://www.wikidata.org/entity/Q1939336,,,,
http://www.wikidata.org/entity/Q1939537,,,,
http://www.wikidata.org/entity/Q1943468,molexconnectors,,,molexconnectors
http://www.wikidata.org/entity/Q1944412,MoneyGram,UC0GHTjPR0yE856xEN95n2PQ,moneygram,moneygram
http://www.wikidata.org/entity/Q1945295,MonsterEnergy,,,
http://www.wikidata.org/entity/Q1947611,,,,
http://www.wikidata.org/entity/Q1949520,,,,
http://www.wikidata.org/entity/Q1951447,,,,mrwash.autoservice
http://www.wikidata.org/entity/Q1952314,,,,
http://www.wikidata.org/entity/Q1957521,Mitel,,,
http://www.wikidata.org/entity/Q1957736,,,,
http://www.wikidata.org/entity/Q1961495,,,,
http://www.wikidata.org/entity/Q1961658,NVEnergy,UCPOBgjUnblFGzldAwLt6uwA,nvenergy,nvenergy
http://www.wikidata.org/entity/Q1961934,,,,
http://www.wikidata.org/entity/Q1962059,naborsglobal,,NaborsGlobal,
http://www.wikidata.org/entity/Q1963801,interraogroup,,interrao,
http://www.wikidata.org/entity/Q1964784,prysmiangroup,UC4pBM7jdm_Gf5g3e_YFaHjg,PrysmianGroupFrance,prysmian_group
http://www.wikidata.org/entity/Q1965898,naspers,,naspers,
http://www.wikidata.org/entity/Q1966372,,,,
http://www.wikidata.org/entity/Q1967957,,,,
http://www.wikidata.org/entity/Q1969091,oshkoshcorp,UCZKr5HPxdrpFHeyUJI8hfmg,oshkoshcorporation,oshkoshcorp
http://www.wikidata.org/entity/Q1972087,,,,
http://www.wikidata.org/entity/Q1972867,,,,
http://www.wikidata.org/entity/Q1973174,,,,
http://www.wikidata.org/entity/Q1974932,,,,
http://www.wikidata.org/entity/Q1975799,,,,
http://www.wikidata.org/entity/Q1977666,,,,
http://www.wikidata.org/entity/Q1979440,,,,
http://www.wikidata.org/entity/Q1980998,,,,
http://www.wikidata.org/entity/Q1982364,,,,
http://www.wikidata.org/entity/Q1983392,,,,
http://www.wikidata.org/entity/Q1984481,nisourceinc,,NiSource,
http://www.wikidata.org/entity/Q1988818,,,,
http://www.wikidata.org/entity/Q1993298,,,,
http://www.wikidata.org/entity/Q1993312,,,,
http://www.wikidata.org/entity/Q1994975,ayala_1834,,AyalaCorporation,ayala_corporation
http://www.wikidata.org/entity/Q1998186,,,,
http://www.wikidata.org/entity/Q1998662,,,,
http://www.wikidata.org/entity/Q2000174,,,,
http://www.wikidata.org/entity/Q2000500,partneril,UChjYfd-FZEMlGo4yheWLXNQ,PartnerIL,partner_il
http://www.wikidata.org/entity/Q2003549,AxisBank,,axisbank,
http://www.wikidata.org/entity/Q2003797,bankofbaroda,,bankofbaroda,officialbankofbaroda
http://www.wikidata.org/entity/Q2003999,,,,
http://www.wikidata.org/entity/Q2004071,genpact,UCE0q2Ui0H84RSx62gc5rhag,ProudToBeGenpact,
http://www.wikidata.org/entity/Q2004423,,,,
http://www.wikidata.org/entity/Q2005282,,,,
http://www.wikidata.org/entity/Q2005769,,,PAO.Polyus,polyus_official
http://www.wikidata.org/entity/Q2006989,YPFoficial,UCo4GWQn2fZYZ1baqLz3p4QA,YPFoficial,ypfoficial
http://www.wikidata.org/entity/Q2007484,ogande,,OGEpower,
http://www.wikidata.org/entity/Q2007491,,,,
http://www.wikidata.org/entity/Q2008181,,,,
http://www.wikidata.org/entity/Q2009139,OberbankAG,,oberbank,
http://www.wikidata.org/entity/Q2013357,weareoxy,,,
http://www.wikidata.org/entity/Q2013404,,,,
http://www.wikidata.org/entity/Q2014391,,,,
http://www.wikidata.org/entity/Q2016854,oilsearchltd,UCO0tynGXHlT7KMQw6EoOdtw,OilSearch,
http://www.wikidata.org/entity/Q2020019,,,,tsum_moscow
http://www.wikidata.org/entity/Q2020649,nib,,,
http://www.wikidata.org/entity/Q2021416,volcom,UCpuAPXDuJKe5fAuSLCG8LDg,Volcom,volcom
http://www.wikidata.org/entity/Q2022261,,,,
http://www.wikidata.org/entity/Q2023611,,,,
http://www.wikidata.org/entity/Q2025791,OpenText,,opentext,opentext
http://www.wikidata.org/entity/Q2028292,,,,
http://www.wikidata.org/entity/Q2028514,,,,
http://www.wikidata.org/entity/Q2030910,,,,
http://www.wikidata.org/entity/Q2031485,UnderArmour,UCsjmH-FH4KbZMR3_AT8egWQ,UnderArmour,underarmour
http://www.wikidata.org/entity/Q977959,,,clphk,
http://www.wikidata.org/entity/Q979615,,,,
http://www.wikidata.org/entity/Q979690,netgear,UCAPys1-RzEzZpjODxo-pRzg,,
http://www.wikidata.org/entity/Q985475,,,mengniudairy,
http://www.wikidata.org/entity/Q986744,,,362173487941724,
http://www.wikidata.org/entity/Q986752,toppan_pr,,TOPPAN.PR,
http://www.wikidata.org/entity/Q990804,BrotherOffice,,,
http://www.wikidata.org/entity/Q994153,,,,
http://www.wikidata.org/entity/Q995151,CebuPacificAir,UC14uPbzarSwWN6WXS59Qd4A,cebupacificairphilippines,cebupacificair
http://www.wikidata.org/entity/Q995151,cebupacificJPN,UC14uPbzarSwWN6WXS59Qd4A,cebupacificairphilippines,cebupacificair
http://www.wikidata.org/entity/Q995660,,,,
http://www.wikidata.org/entity/Q995970,,,,
http://www.wikidata.org/entity/Q996694,,,,
http://www.wikidata.org/entity/Q998470,relxhq,UCOQcRPLM_t4Ak8vkpWgeEFA,,relxhq
http://www.wikidata.org/entity/Q999567,,,,
http://www.wikidata.org/entity/Q1001788,,,,
http://www.wikidata.org/entity/Q1001931,,,,
http://www.wikidata.org/entity/Q1002992,buildabear,UCLKFj0lOHWcbjx8Nrpcw_fg,Buildabear,buildabear
http://www.wikidata.org/entity/Q1003813,,,,
http://www.wikidata.org/entity/Q1004175,,,,
http://www.wikidata.org/entity/Q1004799,,,,
http://www.wikidata.org/entity/Q1009458,,,Bunge,
http://www.wikidata.org/entity/Q1013412,,,,
http://www.wikidata.org/entity/Q1015843,,,,
http://www.wikidata.org/entity/Q1016405,,,,
http://www.wikidata.org/entity/Q1022148,,,,
http://www.wikidata.org/entity/Q1022332,,,,
http://www.wikidata.org/entity/Q1022419,uniqagroup,UCdx4DD2dwz1Y09sygHmgXKA,uniqa.at,uniqa.at
http://www.wikidata.org/entity/Q1022711,CACIIntl,UC9iS11xBx8qDkCMrk_kLD4Q,CACIIntl,
http://www.wikidata.org/entity/Q1022796,,,,
http://www.wikidata.org/entity/Q1022921,,,,
http://www.wikidata.org/entity/Q1023013,cbreamericas,,cbre,cbre
http://www.wikidata.org/entity/Q1023155,CDWCares,,CDWCorporation,
http://www.wikidata.org/entity/Q1023155,cdwcorp,,CDWCorporation,
http://www.wikidata.org/entity/Q1023461,,,,
http://www.wikidata.org/entity/Q1023763,,,,
http://www.wikidata.org/entity/Q1023765,,,,
http://www.wikidata.org/entity/Q1023876,CMEGroup,,,
http://www.wikidata.org/entity/Q1023973,,,,
http://www.wikidata.org/entity/Q1024012,,,,
http://www.wikidata.org/entity/Q1024117,,,,
http://www.wikidata.org/entity/Q1024174,,,,
http://www.wikidata.org/entity/Q1024212,,,,
http://www.wikidata.org/entity/Q1024454,,,,
http://www.wikidata.org/entity/Q1024514,,,,
http://www.wikidata.org/entity/Q1024518,,UC3NSecyrfNUUZ0XEI4OwU0A,EsferaCTT,cttportugal
http://www.wikidata.org/entity/Q1024677,,,,
http://www.wikidata.org/entity/Q1027181,CallawayGolf,UCDifOmdDEDNZkV0eZl2soQg,Callaway,callawaygolf
http://www.wikidata.org/entity/Q1027577,,,,
http://www.wikidata.org/entity/Q1028326,,,,
http://www.wikidata.org/entity/Q1028449,camecocommunity,,,
http://www.wikidata.org/entity/Q1028719,,,,
http://www.wikidata.org/entity/Q1029724,,,,
http://www.wikidata.org/entity/Q1030096,,,,
http://www.wikidata.org/entity/Q1030544,campbellsoupco,,campbells,campbells
http://www.wikidata.org/entity/Q1030691,ntt_data_de,,NTTDATAJapan,
http://www.wikidata.org/entity/Q1030691,NTT_DATA_UK,,NTTDATAJapan,
http://www.wikidata.org/entity/Q1030691,NTTDATAServices,,NTTDATAJapan,
http://www.wikidata.org/entity/Q1030695,,,,
http://www.wikidata.org/entity/Q1032229,canadiannatural,,,
http://www.wikidata.org/entity/Q1032244,,,,
http://www.wikidata.org/entity/Q1032353,,,,
http://www.wikidata.org/entity/Q1032400,canadiantire,,Canadiantire,canadiantire
http://www.wikidata.org/entity/Q1032408,,,,
http://www.wikidata.org/entity/Q1033165,canforcorp,UC5T86ybCp2eS1CWbJMhhN_g,CanforCorporation,
http://www.wikidata.org/entity/Q1034621,Capgemini,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034621,capgemini_aust,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034621,capgeminifrance,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034621,CapgeminiIndia,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034621,CapgeminiInvent,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034621,CapgeminiUK,UCRHMhVXEsPtTQ60dkxg8VXw,Capgemini,capgemini
http://www.wikidata.org/entity/Q1034651,,,,
http://www.wikidata.org/entity/Q1034654,capitalone,,capitalone,capitalone
http://www.wikidata.org/entity/Q1035964,,,,
http://www.wikidata.org/entity/Q1041597,indesituk,,IndesitIreland,
http://www.wikidata.org/entity/Q1042166,,,,
http://www.wikidata.org/entity/Q1045758,UTC,,,
http://www.wikidata.org/entity/Q1045842,Cheesecake,,thecheesecakefactory,cheesecakefactory
http://www.wikidata.org/entity/Q1046186,halykbank_kz,UCQp1tmqCql9-QiXiq_5XUEg,halykbank,halykbank.kz
http://www.wikidata.org/entity/Q1046482,xilinxinc,UCeOsI6hYoFp7g9KtLn5V21A,XilinxInc,
http://www.wikidata.org/entity/Q1046951,Target,UCralvBh1hSGRf4SrjS-mY7Q,target,target
http://www.wikidata.org/entity/Q1047273,,,,
http://www.wikidata.org/entity/Q1049080,,UCudW8kMjgRE3IIpyzcyS9Iw,,
http://www.wikidata.org/entity/Q1049624,,,,
http://www.wikidata.org/entity/Q1049674,,,,
http://www.wikidata.org/entity/Q1052186,cewefotobuch,,cewe.fotobuch,cewe_fotowelt_de
http://www.wikidata.org/entity/Q1052675,,,,
http://www.wikidata.org/entity/Q1052684,,,,
http://www.wikidata.org/entity/Q1053299,,,,
http://www.wikidata.org/entity/Q1053348,cemex,,cemex,cemex
http://www.wikidata.org/entity/Q1053369,,,,
http://www.wikidata.org/entity/Q1053372,,,TarjetaCencosudArgentina,
http://www.wikidata.org/entity/Q1053389,,,,
http://www.wikidata.org/entity/Q1053422,cenovus,,,cenovusenergy
http://www.wikidata.org/entity/Q1053560,energyinsights,,CenterPointEnergy,
http://www.wikidata.org/entity/Q1053610,AlmaMedia_FI,,almamedia,almamedia_fi
http://www.wikidata.org/entity/Q1053687,,,,
http://www.wikidata.org/entity/Q1053787,,,,
http://www.wikidata.org/entity/Q1054107,,,,
http://www.wikidata.org/entity/Q1054327,VicinityCentres,,VicinityCentres,
http://www.wikidata.org/entity/Q268784,,,,
http://www.wikidata.org/entity/Q270077,7digital,,,7digital
http://www.wikidata.org/entity/Q270223,EON_SE_en,UC4bHYYtolAq_mRtak-57Ohg,EON,eon_sverige
http://www.wikidata.org/entity/Q270363,SocieteGenerale,UC9UGHDZqj-_x2UmLStzRMxQ,societegenerale,societegenerale
http://www.wikidata.org/entity/Q271413,,,,
http://www.wikidata.org/entity/Q274372,,,,
http://www.wikidata.org/entity/Q274591,EDFofficiel,,edf,edfofficiel
http://www.wikidata.org/entity/Q275623,GroupePSA,UCA4X5IJ8vZoincFxf7ECw0A,groupepsa,
http://www.wikidata.org/entity/Q276345,millicom,,millicom,
http://www.wikidata.org/entity/Q276507,henkel,UCBSmON1y-L9ptrA4nE0hrLw,henkel,henkel
http://www.wikidata.org/entity/Q276557,KBank_Live,,KBankLive,kbanklive
http://www.wikidata.org/entity/Q277115,,,,
http://www.wikidata.org/entity/Q278410,,,,
http://www.wikidata.org/entity/Q278810,pennongroup,UCarQ-H1hG4-JLxBPvVVYTQQ,,
http://www.wikidata.org/entity/Q282997,,,,
http://www.wikidata.org/entity/Q283457,ewscrippsco,,EWScrippsCo,
http://www.wikidata.org/entity/Q283790,flybe,,Flybe,flybe
http://www.wikidata.org/entity/Q283852,Turkcell,,Turkcell,turkcell
http://www.wikidata.org/entity/Q285161,iRobot,,,
http://www.wikidata.org/entity/Q285328,CommBank,,commonwealthbank,commbank
http://www.wikidata.org/entity/Q285931,,,,
http://www.wikidata.org/entity/Q286214,,,,
http://www.wikidata.org/entity/Q287471,ABNAMRO,,abnamro,abnamronl
http://www.wikidata.org/entity/Q287744,,,,
http://www.wikidata.org/entity/Q287820,,,,
http://www.wikidata.org/entity/Q288129,ACCOBrands,,,
http://www.wikidata.org/entity/Q289704,oldmutualltd,,OldMutualSA,oldmutualng
http://www.wikidata.org/entity/Q289728,,,,
http://www.wikidata.org/entity/Q289761,,UCHG0iMdw5inMgvnXiOQS0YQ,,
http://www.wikidata.org/entity/Q290661,,,,
http://www.wikidata.org/entity/Q290680,ADT,,ADTMexico,
http://www.wikidata.org/entity/Q291090,CSAIRGlobal,,CSAIRGlobal,china_southern
http://www.wikidata.org/entity/Q291171,aegon,,Aegon,aegongroup
http://www.wikidata.org/entity/Q291390,,,,
http://www.wikidata.org/entity/Q291508,theaescorp,,,
http://www.wikidata.org/entity/Q291796,ceairlines,,TWCEAIR,
http://www.wikidata.org/entity/Q291990,,,,
http://www.wikidata.org/entity/Q292291,,,,
http://www.wikidata.org/entity/Q292292,,,,
http://www.wikidata.org/entity/Q292374,aglenergy,,aglenergy,aglenergy
http://www.wikidata.org/entity/Q292428,,,,
http://www.wikidata.org/entity/Q293008,,,,
http://www.wikidata.org/entity/Q293796,aimcoapts,,,
http://www.wikidata.org/entity/Q294508,alrosa_official,,OJSC.ALROSA,
http://www.wikidata.org/entity/Q294721,amctheatres,,amctheatres,amctheatres
http://www.wikidata.org/entity/Q295118,,,,
http://www.wikidata.org/entity/Q295261,AMP_au,,AMPaustralia,
http://www.wikidata.org/entity/Q295774,ansys,,ANSYSInc,ansys_inc
http://www.wikidata.org/entity/Q296053,,,,
http://www.wikidata.org/entity/Q296134,,,,
http://www.wikidata.org/entity/Q296372,,,,
http://www.wikidata.org/entity/Q296455,,,,
http://www.wikidata.org/entity/Q296498,,,,
http://www.wikidata.org/entity/Q297879,asmlcompany,UCIT9d3JjHEnsVi_w9guSXvA,asml,asmlcompany
http://www.wikidata.org/entity/Q298758,,,,
http://www.wikidata.org/entity/Q300120,,,,
http://www.wikidata.org/entity/Q301965,sprint,,sprint,sprint
http://www.wikidata.org/entity/Q302251,frontierdev,UCS7AY7pWr_7qKt44WHP4QpQ,FrontierDevelopments,
http://www.wikidata.org/entity/Q302850,,,,
http://www.wikidata.org/entity/Q303341,wyndestinations,,wyndhamhotelsresorts,wyndhamdestinations
http://www.wikidata.org/entity/Q303580,dlink,UC400gDnYKlcv8Jr45iF8loA,DLinkEU,
http://www.wikidata.org/entity/Q303710,,,,
http://www.wikidata.org/entity/Q304509,,,,
http://www.wikidata.org/entity/Q304962,,,,
http://www.wikidata.org/entity/Q305393,,,,
http://www.wikidata.org/entity/Q305473,iqvia_global,,IQVIA,
http://www.wikidata.org/entity/Q306457,FC_US,UCsiCtvkmLG7uOjaCeg4ih9Q,FrenchConnectionUS,frenchconnectionus
http://www.wikidata.org/entity/Q306457,FCUK,UCsiCtvkmLG7uOjaCeg4ih9Q,FrenchConnectionUS,frenchconnectionus
http://www.wikidata.org/entity/Q306764,AbbottNews,UC2KoXmpHESQE-xEu5FiVE5w,abbott,abbottglobal
http://www.wikidata.org/entity/Q309084,alstom,UClS6HJWmQbnup_W4OmVpV6Q,ALSTOM,alstom
http://www.wikidata.org/entity/Q309865,tele2group,,WeAreTele2,wearetele2
http://www.wikidata.org/entity/Q310481,Osramcom,,osram,osramglobal
http://www.wikidata.org/entity/Q313542,,,,
http://www.wikidata.org/entity/Q315287,qiagen,UCPXwu_KIrSKWMilWgiQuVaw,QIAGEN,qiagen
http://www.wikidata.org/entity/Q317402,,,,
http://www.wikidata.org/entity/Q317513,,,,
http://www.wikidata.org/entity/Q318670,,,,
http://www.wikidata.org/entity/Q319039,,UCfw3deMezwmYMOuRCw0Y60Q,Abengoa.Intl,
http://www.wikidata.org/entity/Q319344,abercrombiekids,,abercrombieofficial,abercrombie
http://www.wikidata.org/entity/Q319344,Abercrombie,,abercrombieofficial,abercrombie
http://www.wikidata.org/entity/Q319344,AbercrombieHelp,,abercrombieofficial,abercrombie
http://www.wikidata.org/entity/Q319642,chevron,,Chevron,
http://www.wikidata.org/entity/Q319730,abertis,,,
http://www.wikidata.org/entity/Q319915,tarkettgroup,UCXz6WWCAo1ipR0q96NuIFcw,TarkettFrance,tarkettfrance
http://www.wikidata.org/entity/Q320364,gelsenwasser_ag,UCMXrEVN_1lTAihDVyD_k2sw,GELSENWASSER,gelsenwasser
http://www.wikidata.org/entity/Q322153,meritor,UCm6Z8W-yWtDkF-WuVehxPHQ,,meritorinc
http://www.wikidata.org/entity/Q322320,,,,
http://www.wikidata.org/entity/Q322601,seikowatches,UCrHxvBkU622W9hiClRTWcDw,seikoholdings,seikowatchjapan
http://www.wikidata.org/entity/Q322962,garantibbva,UCVPlPeNd7hS6JKEyyLHMljg,GarantiBBVA,garantibbva
http://www.wikidata.org/entity/Q324029,HaysWorldwide,UCnqV8tLYklK_kzjCBhrPf-g,Hays.Personaldienstleister,haysaustralia
http://www.wikidata.org/entity/Q324616,,,,
http://www.wikidata.org/entity/Q324846,eurofinsgroup,UClgRkhTL3_hImCAmdLfDE4g,EurofinsGlobal,eurofinsglobal
http://www.wikidata.org/entity/Q324901,Transcend_Japan,UCRBSda3TWF08HOuF1SprGVw,TranscendTW,transcend_info
http://www.wikidata.org/entity/Q325789,Jefferies,,,
http://www.wikidata.org/entity/Q326345,dei_gr,UCByqwwMSyHsd3xbWCMls1Gg,,
http://www.wikidata.org/entity/Q326700,,,NSGGroupGlobal,
http://www.wikidata.org/entity/Q327247,MYASICS_jp,,127183007294814,asics
http://www.wikidata.org/entity/Q327429,wartsilacorp,,wartsila,wartsilacorp
http://www.wikidata.org/entity/Q327646,,,,
http://www.wikidata.org/entity/Q327751,,,,
http://www.wikidata.org/entity/Q1770710,TripAdvisorjp,UCS9S86BryT1on_qhDT2Jwig,136773735076,tripadvisor
http://www.wikidata.org/entity/Q1770710,TripAdvisorjp,UCS9S86BryT1on_qhDT2Jwig,5863091683,tripadvisor
http://www.wikidata.org/entity/Q1770710,TripAdvisorjp,UCS9S86BryT1on_qhDT2Jwig,TripAdvisorjp,tripadvisor
http://www.wikidata.org/entity/Q1770909,,,,
http://www.wikidata.org/entity/Q1771597,,,,
http://www.wikidata.org/entity/Q1772027,TrygIR,,TrygDanmark,
http://www.wikidata.org/entity/Q1774807,,,,
http://www.wikidata.org/entity/Q1776022,equinor,,Equinor,
http://www.wikidata.org/entity/Q1776022,Equinor_DE,,Equinor,
http://www.wikidata.org/entity/Q1776022,Equinor_NA,,Equinor,
http://www.wikidata.org/entity/Q1776022,Equinor_UK,,Equinor,
http://www.wikidata.org/entity/Q1776022,EquinorASA,,Equinor,
http://www.wikidata.org/entity/Q1776939,,,,
http://www.wikidata.org/entity/Q1777562,,,,
http://www.wikidata.org/entity/Q1779027,,,,
http://www.wikidata.org/entity/Q1779056,,,,
http://www.wikidata.org/entity/Q1779684,,,,
http://www.wikidata.org/entity/Q1779812,,,,
http://www.wikidata.org/entity/Q1779936,,,,
http://www.wikidata.org/entity/Q1780382,weyerhaeuser,,,
http://www.wikidata.org/entity/Q1780407,,,,
http://www.wikidata.org/entity/Q1781087,rexamplc,UC-ON2MigiFa89Koe4H6bqQQ,RexamPLC,
http://www.wikidata.org/entity/Q1781308,konecranes,UCHV82TIza7c8IGQUd7kW1VQ,konecranes,konecranes
http://www.wikidata.org/entity/Q1781428,,,,
http://www.wikidata.org/entity/Q1781702,sistema_pjsfc,,,
http://www.wikidata.org/entity/Q1783279,,,,
http://www.wikidata.org/entity/Q1783959,Tradedoubler_Gl,,,
http://www.wikidata.org/entity/Q1783959,Tradedoubler_UK,,,
http://www.wikidata.org/entity/Q1784126,,,,
http://www.wikidata.org/entity/Q1784671,,,,
http://www.wikidata.org/entity/Q1785405,NewmontCorp,,NewmontCorporation,
http://www.wikidata.org/entity/Q1785549,peabodyenergy,,,
http://www.wikidata.org/entity/Q1786345,,,,
http://www.wikidata.org/entity/Q1786712,,,,
http://www.wikidata.org/entity/Q1788862,rompetrol,,Rompetrol.Romania,
http://www.wikidata.org/entity/Q1789188,,,,
http://www.wikidata.org/entity/Q1789944,mrfworldwide,UC36X8Vv5ZFIaCghhJC9fLHw,mrfcorporate,mrfcorporate
http://www.wikidata.org/entity/Q1792238,,,,
http://www.wikidata.org/entity/Q1793182,rga_re,,,
http://www.wikidata.org/entity/Q1794840,,,,
http://www.wikidata.org/entity/Q1796471,,,,
http://www.wikidata.org/entity/Q1797038,,,,
http://www.wikidata.org/entity/Q1797717,,,,
http://www.wikidata.org/entity/Q1798076,,,,
http://www.wikidata.org/entity/Q1798272,,,,
http://www.wikidata.org/entity/Q1798370,cgi_global,UCLEgDiEEhnqzIhKgBbDkOTw,CGIDeutschland,cgideutschland
http://www.wikidata.org/entity/Q1799875,Ladbrokes,,ladbrokes,ladbrokes
http://www.wikidata.org/entity/Q1799875,LadPolitics,,ladbrokes,ladbrokes
http://www.wikidata.org/entity/Q1802165,,,,
http://www.wikidata.org/entity/Q1804842,,,,
http://www.wikidata.org/entity/Q1806059,,,,
http://www.wikidata.org/entity/Q1806995,,,,
http://www.wikidata.org/entity/Q1807170,grupapzu,UCr0WU7ukAuZrDxLmTrBhR1w,grupapzu,grupa_pzu
http://www.wikidata.org/entity/Q1807264,,,,
http://www.wikidata.org/entity/Q1808602,,,,
http://www.wikidata.org/entity/Q1808912,,,,
http://www.wikidata.org/entity/Q1809133,,,,
http://www.wikidata.org/entity/Q1809448,wholefoods,UCWpLiP-LlDGDO6zHQaBDNkA,wholefoodsmarket,wholefoods
http://www.wikidata.org/entity/Q1810389,,,PTTNews,godji_pttgroup
http://www.wikidata.org/entity/Q1812208,,,,
http://www.wikidata.org/entity/Q1812489,,,,
http://www.wikidata.org/entity/Q1812555,,,LPWorkFurniture,
http://www.wikidata.org/entity/Q1812986,,,,
http://www.wikidata.org/entity/Q1813361,MTNGroup,UCtEQuR-kzCp8Fv6F5DY2wPg,MTNza,mtnng
http://www.wikidata.org/entity/Q1813910,,,,
http://www.wikidata.org/entity/Q1814247,,,,
http://www.wikidata.org/entity/Q1815001,,,,
http://www.wikidata.org/entity/Q1815011,pge4me,,pacificgasandelectric,pacificgasandelectric
http://www.wikidata.org/entity/Q1815030,meliahtlresorts,,MeliaHotelsInternational,meliahtlresorts
http://www.wikidata.org/entity/Q1816028,NationalBankGR,UCAwPZIUpdP3aIQlfw4bETLQ,ibanknbg,
http://www.wikidata.org/entity/Q1817174,supermicro_smci,UCrE6-2q7uNnfkNiMhF4Ok2w,,
http://www.wikidata.org/entity/Q1817417,novglobal,,NationalOilwellVarco,
http://www.wikidata.org/entity/Q1817568,,,,
http://www.wikidata.org/entity/Q1818970,,,,
http://www.wikidata.org/entity/Q1819222,recgroupmedia,,,
http://www.wikidata.org/entity/Q1822546,,,,
http://www.wikidata.org/entity/Q1822760,,,,
http://www.wikidata.org/entity/Q1824422,,,,
http://www.wikidata.org/entity/Q1825668,,,,
http://www.wikidata.org/entity/Q1825763,lincolnfingroup,,lincolnfinancialgroup,lincolnfingroup
http://www.wikidata.org/entity/Q1834291,nn_nederland,UCdAr4VhAcQ3gR6hciG49_9w,NationaleNederlanden,nn_nederland
http://www.wikidata.org/entity/Q1835079,stelcocanada,,stelcocanada,
http://www.wikidata.org/entity/Q1835753,splunk,,,splunk
http://www.wikidata.org/entity/Q1846237,,,,
http://www.wikidata.org/entity/Q1848996,,,,
http://www.wikidata.org/entity/Q1850587,,,,
http://www.wikidata.org/entity/Q1852556,InsidePMI,UC8Ljkwa0c7Njol3g7LGW2Ww,InsidePMI,
http://www.wikidata.org/entity/Q1853060,,,,
http://www.wikidata.org/entity/Q1856518,Vodacom,,Vodacom,
http://www.wikidata.org/entity/Q1857639,Shoprite_SA,,ShopriteSA,
http://www.wikidata.org/entity/Q1859119,,,,
http://www.wikidata.org/entity/Q1859143,vtechtoys,,VtechPhones,
http://www.wikidata.org/entity/Q1859143,VTechToysUK,,VtechPhones,
http://www.wikidata.org/entity/Q1862842,ren_pt,,,
http://www.wikidata.org/entity/Q1866916,,,,
http://www.wikidata.org/entity/Q1868013,,,,
http://www.wikidata.org/entity/Q1868115,,,,
http://www.wikidata.org/entity/Q1869672,,,,
http://www.wikidata.org/entity/Q1872227,,,,
http://www.wikidata.org/entity/Q1878364,luxottica,,Luxottica,luxottica
http://www.wikidata.org/entity/Q329426,Danone,UCiMLbvE_0sP98wNLEHHoEdw,Danone,danone.es
http://www.wikidata.org/entity/Q329953,NorthropGrumman,,NorthropGrumman,northropgrumman
http://www.wikidata.org/entity/Q333025,ses_satellites,,SES.Satellites,ses_satellites
